name,old name,male,female,english,hindi,punjabi,bangoli,noise,check
hindi_sample_1809.wav,hindi audio sample 20.wav,0,1,0,1,0,0,0,0
hindi_sample_1810.wav,hindi audio sample 20.wav,0,1,0,1,0,0,0,0
hindi_sample_1810.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1811.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1812.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1813.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1814.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1815.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1816.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1817.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1818.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1819.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1820.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1821.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1822.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1823.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1824.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1825.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1826.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1827.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1828.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1829.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1830.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1831.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1832.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1833.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1834.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1835.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1836.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1837.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1838.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1839.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1840.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1841.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1842.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1843.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1844.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1845.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1846.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1847.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1848.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1849.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1850.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1851.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1852.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1853.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1854.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1855.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1856.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1857.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1858.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1859.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1860.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1861.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1862.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1863.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1864.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1865.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1866.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1867.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1868.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1869.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1870.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1871.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1872.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1873.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1874.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1875.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1876.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1877.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1878.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1879.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1880.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1881.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1882.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1883.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1884.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1885.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1886.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1887.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1888.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1889.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1890.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1891.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1892.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1893.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1894.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1895.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1896.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1897.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1898.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1899.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1900.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1901.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1902.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1903.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1904.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1905.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1906.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1907.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1908.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1909.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1910.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1911.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1912.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1913.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1914.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1915.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1916.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1917.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1918.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1919.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1920.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1921.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1922.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1923.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1924.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1925.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1926.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1927.wav,hindi audio sample 18.wav,0,1,0,1,0,0,0,0
hindi_sample_1927.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1928.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1929.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1930.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1931.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1932.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1933.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1934.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1935.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1936.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1937.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1938.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1939.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1940.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1941.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1942.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1943.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1944.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1945.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1946.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1947.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1948.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1949.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1950.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1951.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1952.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1953.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1954.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1955.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1956.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1957.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1958.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1959.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1960.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1961.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1962.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1963.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1964.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1965.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1966.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1967.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1968.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1969.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1970.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1971.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1972.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1973.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1974.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1975.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1976.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1977.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1978.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1979.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1980.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1981.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1982.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1983.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1984.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1985.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1986.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1987.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1988.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1989.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1990.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1991.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1992.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1993.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1994.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1995.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1996.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1997.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1998.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_1999.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2000.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2001.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2002.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2003.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2004.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2005.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2006.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2007.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2008.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2009.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2010.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2011.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2012.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2013.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2014.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2015.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2016.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2017.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2018.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2019.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2020.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2021.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2022.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2023.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2024.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2025.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2026.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2027.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2028.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2029.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2030.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2031.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2032.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2033.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2034.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2035.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2036.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2037.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2038.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2039.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2040.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2041.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2042.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2043.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2044.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2045.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2046.wav,hindi audio sample 19.wav,0,1,0,1,0,0,0,0
hindi_sample_2046.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2047.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2048.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2049.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2050.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2051.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2052.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2053.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2054.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2055.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2056.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2057.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2058.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2059.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2060.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2061.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2062.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2063.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2064.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2065.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2066.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2067.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2068.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2069.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2070.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2071.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2072.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2073.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2074.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2075.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2076.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2077.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2078.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2079.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2080.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2081.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2082.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2083.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2084.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2085.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2086.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2087.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2088.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2089.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2090.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2091.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2092.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2093.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2094.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2095.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2096.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2097.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2098.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2099.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2100.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2101.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2102.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2103.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2104.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2105.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2106.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2107.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2108.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2109.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2110.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2111.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2112.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2113.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2114.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2115.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2116.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2117.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2118.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2119.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2120.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2121.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2122.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2123.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2124.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2125.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2126.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2127.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2128.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2129.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2130.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2131.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2132.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2133.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2134.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2135.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2136.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
hindi_sample_2137.wav,hindi audio sample 17.wav,0,1,0,1,0,0,0,0
